Employee ID,Full Name,Job Title,Department,Business Unit,Gender,Ethnicity,Age,Hire Date,Annual Salary,Bonus %,Country,City,Exit Date
E02870,Clara Henderson,Vice President,Sales,Manufacturing,Female,Caucasian,58,23-10-2016,203739.00,30%,United States,Miami,
E02871,Jace Henderson,Director,Engineering,Research & Development,Male,Caucasian,34,16-03-2022,197849.00,19%,United States,Phoenix,
E02872,Caroline Martin,Computer Systems Manager,IT,Manufacturing,Female,Black,54,15-10-2000,60116.00,5%,United States,Chicago,
E02873,Asher Bui,Sr. Account Representative,Sales,Specialty Products,Male,Asian,41,27-01-2009,90881.00,0%,China,Shanghai,
E02874,Samantha Chau,Network Architect,IT,Specialty Products,Female,Asian,28,10-11-2021,83965.00,0%,China,Chengdu,
E02875,Charles Robinson,Development Engineer,Engineering,Corporate,Male,Black,62,30-06-2006,73500.00,0%,United States,Phoenix,
E02876,Jonathan Nelson,Director,Human Resources,Manufacturing,Male,Caucasian,59,02-07-2022,175137.00,26%,United States,Chicago,04-01-2023
E02877,Liliana Simmons,Director,Marketing,Manufacturing,Female,Caucasian,35,07-06-2012,161453.00,27%,United States,Phoenix,
E02878,Logan Ortega,Analyst II,Marketing,Manufacturing,Male,Latino,31,19-05-2020,64234.00,0%,United States,Seattle,11-11-2021
E02879,Isaac Jung,Manager,IT,Specialty Products,Male,Asian,55,12-07-1994,103726.00,8%,China,Shanghai,
E02880,Christopher Desai,Automation Engineer,Engineering,Research & Development,Male,Asian,46,29-12-2000,114260.00,0%,China,Chengdu,
E02881,Levi Gonzalez,Controls Engineer,Engineering,Corporate,Male,Latino,36,27-04-2012,116168.00,0%,United States,Austin,
E02882,Santiago f Wang,Sr. Manager,Sales,Research & Development,Male,Asian,27,09-08-2021,133267.00,12%,United States,Phoenix,
E02883,Julia Kim,Account Representative,Sales,Specialty Products,Female,Asian,50,04-12-2016,50038.00,0%,China,Chongqing,
E02884,Noah Allen,Analyst,Accounting,Corporate,Male,Caucasian,27,06-01-2022,52058.00,0%,United States,Columbus,
E02885,Colton Adams,Manager,Marketing,Specialty Products,Male,Caucasian,25,19-11-2022,112646.00,8%,United States,Columbus,
E02886,Colton Mehta,Analyst,Accounting,Manufacturing,Male,Asian,42,07-12-2014,53829.00,0%,China,Beijing,
E02887,Caroline Gomez,Sr. Account Representative,Sales,Specialty Products,Female,Latino,65,19-11-1997,90737.00,0%,Brazil,Sao Paulo,
E02888,Kayden Tang,Sr. Manager,Human Resources,Specialty Products,Male,Asian,57,11-03-2012,136723.00,11%,United States,Austin,
E02889,Hadley Parker,Manager,Accounting,Manufacturing,Female,Caucasian,44,09-01-2010,129099.00,6%,United States,Austin,
E02890,Elizabeth Estrada,IT Coordinator,IT,Corporate,Female,Latino,37,20-12-2016,59376.00,0%,United States,Miami,
E02891,Sofia Yee,System Administrator ,IT,Research & Development,Female,Asian,52,25-12-2018,98060.00,0%,United States,Miami,
E02892,Asher Mendoza,Sr. Manager,Human Resources,Corporate,Male,Latino,49,21-02-2014,152911.00,10%,Brazil,Rio de Janeiro,
E02893,Jordan Hernandez,Systems Analyst,IT,Research & Development,Male,Latino,47,15-12-2003,42994.00,0%,Brazil,Sao Paulo,
E02894,Everleigh Tan,Analyst,Accounting,Manufacturing,Female,Asian,42,28-03-2019,59853.00,0%,China,Chengdu,
E02895,Joshua Hall,Systems Analyst,IT,Manufacturing,Male,Black,61,07-12-2011,41220.00,0%,United States,Chicago,
E02896,Stella Gupta,Sr. Analyst,Accounting,Corporate,Female,Asian,33,18-02-2020,97261.00,0%,China,Beijing,
E02897,Levi White,Manager,Human Resources,Manufacturing,Male,Black,45,19-07-2018,127363.00,9%,United States,Columbus,
E02898,Matthew Jackson,Manager,Marketing,Specialty Products,Male,Caucasian,30,13-10-2019,111274.00,6%,United States,Seattle,
E02899,Dominic Martinez,Computer Systems Manager,IT,Corporate,Male,Latino,53,17-04-2018,90554.00,7%,Brazil,Rio de Janeiro,
E02900,Aiden Aguilar,Manager,Finance,Research & Development,Male,Latino,62,12-12-1997,100226.00,10%,United States,Seattle,
E02901,Victoria Hu,Field Engineer,Engineering,Manufacturing,Female,Asian,37,21-04-2017,93348.00,0%,China,Chongqing,
E02902,Eloise Campos,Network Engineer,IT,Research & Development,Female,Latino,62,25-06-1993,78059.00,0%,United States,Phoenix,29-07-2008
E02903,Emilia Alvarado,Business Partner,Human Resources,Research & Development,Female,Latino,63,29-06-2001,58480.00,0%,Brazil,Manaus,
E02904,Lydia Ahmed,Vice President,Finance,Corporate,Female,Asian,39,24-04-2017,218052.00,39%,China,Chengdu,
E02905,Dylan Simmons,Manager,Accounting,Manufacturing,Male,Black,52,23-05-2002,129231.00,9%,United States,Miami,
E02906,Jaxson Chu,Director,Marketing,Specialty Products,Male,Asian,54,10-10-2010,161878.00,22%,China,Chongqing,
E02907,Ariana Griffin,Vice President,Marketing,Corporate,Female,Caucasian,32,04-03-2015,241722.00,38%,United States,Chicago,
E02908,Hudson Bailey,Solutions Architect,IT,Corporate,Male,Caucasian,56,12-03-2018,91835.00,0%,United States,Seattle,
E02909,Colton Grant,Sr. Analyst,Sales,Manufacturing,Male,Caucasian,47,07-01-2011,93910.00,0%,United States,Miami,31-05-2017
E02910,Emery Flores,Sr. Analyst,Sales,Research & Development,Female,Latino,45,18-11-2005,86303.00,0%,United States,Phoenix,
E02911,Gabriella Wong,Sr. Manager,Finance,Corporate,Female,Asian,56,01-05-1995,122731.00,13%,United States,Seattle,
E02912,Ian Gonzales,Sr. Manager,Finance,Corporate,Male,Latino,38,29-12-2018,147867.00,12%,United States,Miami,
E02913,Jaxon Wright,Manager,Human Resources,Research & Development,Male,Caucasian,47,30-08-2004,123790.00,5%,United States,Austin,
E02914,Ethan Cruz,Sr. Business Partner,Human Resources,Specialty Products,Male,Latino,51,28-04-2000,77153.00,0%,United States,Miami,
E02915,Adrian James,Enterprise Architect,IT,Research & Development,Male,Caucasian,52,15-08-1994,73779.00,0%,United States,Chicago,
E02916,Isabella Mejia,Vice President,Accounting,Corporate,Female,Latino,56,07-10-2018,231699.00,32%,Brazil,Manaus,
E02917,Christopher Miller,Vice President,Finance,Corporate,Male,Black,37,16-05-2009,199512.00,35%,United States,Austin,
E02918,Samuel Watson,Network Architect,IT,Corporate,Male,Caucasian,29,09-04-2022,77557.00,0%,United States,Miami,12-09-2022
E02919,Lucy Phan,Sr. Analyst,Sales,Research & Development,Female,Asian,59,18-02-2021,99760.00,0%,China,Chongqing,
E02920,Dominic Thao,Sr. Analyst,Marketing,Specialty Products,Male,Asian,50,08-09-1996,96297.00,0%,United States,Miami,
E02921,Jaxon Shin,IT Coordinator,IT,Specialty Products,Male,Asian,48,27-12-2010,53593.00,0%,China,Chengdu,
E02922,Nevaeh Diaz,Director,Marketing,Manufacturing,Female,Latino,44,03-03-2018,167660.00,29%,Brazil,Sao Paulo,
E02923,Isaac Jenkins,Analyst,Sales,Specialty Products,Male,Caucasian,29,18-07-2021,43084.00,0%,United States,Seattle,
E02924,Jace Barnes,Sr. Manager,IT,Manufacturing,Male,Caucasian,60,09-07-1996,154707.00,13%,United States,Austin,
E02925,Carson Liu,Vice President,IT,Research & Development,Male,Asian,56,11-03-2011,184780.00,38%,United States,Austin,
E02926,Sofia Gutierrez,Manager,Marketing,Manufacturing,Female,Latino,31,19-10-2015,109925.00,7%,Brazil,Manaus,
E02927,Jeremiah Chang,Sr. Manager,Finance,Corporate,Male,Asian,53,09-03-2015,151706.00,11%,China,Chengdu,
E02928,Connor Ruiz,Manager,Accounting,Manufacturing,Male,Latino,26,19-12-2022,102066.00,10%,United States,Austin,
E02929,Easton Truong,Vice President,Marketing,Research & Development,Male,Asian,31,13-05-2021,234203.00,36%,United States,Seattle,
E02930,Sebastian Vargas,Sr. Manager,Marketing,Corporate,Male,Latino,48,12-07-2019,121884.00,12%,United States,Austin,
E02931,Joseph Dang,Vice President,Marketing,Research & Development,Male,Asian,61,20-04-2014,209680.00,34%,China,Shanghai,
E02932,Madison White,Vice President,IT,Research & Development,Female,Caucasian,42,09-07-2011,240940.00,34%,United States,Phoenix,03-05-2016
E02933,Valentina Nelson,Network Administrator,IT,Manufacturing,Female,Caucasian,50,16-12-2013,63884.00,0%,United States,Miami,
E02934,Everleigh Coleman,Cloud Infrastructure Architect,IT,Specialty Products,Female,Caucasian,46,20-03-2012,74026.00,0%,United States,Phoenix,
E02935,Everleigh Castillo,Service Desk Analyst,IT,Specialty Products,Female,Latino,50,12-11-2007,67756.00,0%,United States,Chicago,
E02936,Valentina Fernandez,Director,Sales,Corporate,Female,Latino,62,23-01-2012,180256.00,20%,United States,Phoenix,
E02937,Serenity Richardson,Director,Engineering,Specialty Products,Female,Caucasian,45,14-03-2019,183165.00,18%,United States,Miami,
E02938,Cooper Ramirez,Director,Accounting,Specialty Products,Male,Latino,34,07-02-2012,195194.00,23%,United States,Chicago,
E02939,Penelope Avila,Analyst,Marketing,Corporate,Female,Latino,35,22-05-2012,46569.00,0%,United States,Austin,
E02940,David Barnes,IT Systems Architect,IT,Corporate,Male,Caucasian,41,19-08-2006,70566.00,0%,United States,Miami,
E02941,Ivy Luong,Cloud Infrastructure Architect,IT,Corporate,Female,Asian,56,05-07-1993,75435.00,0%,United States,Austin,
E02942,Aurora Bailey,Development Engineer,Engineering,Research & Development,Female,Caucasian,31,23-05-2020,69108.00,0%,United States,Miami,
E02943,Valentina Valdez,Sr. Manager,Finance,Research & Development,Female,Latino,40,01-05-2008,140589.00,14%,Brazil,Manaus,
E02944,Parker Dinh,Vice President,Accounting,Specialty Products,Male,Asian,51,28-06-2006,206423.00,36%,China,Beijing,
E02945,Eliana Hsu,Operations Engineer,Engineering,Specialty Products,Female,Asian,49,09-06-2021,123738.00,0%,United States,Phoenix,
E02946,Logan Parker,HRIS Analyst,Human Resources,Research & Development,Male,Caucasian,34,13-01-2019,58120.00,0%,United States,Austin,
E02947,Liliana Green,Network Administrator,IT,Corporate,Female,Caucasian,48,19-05-2000,62672.00,0%,United States,Chicago,
E02948,Victoria Vazquez,Test Engineer,Engineering,Research & Development,Female,Latino,45,08-05-2007,92037.00,0%,United States,Phoenix,
E02949,Kinsley Huynh,Vice President,Human Resources,Specialty Products,Female,Asian,53,22-04-2009,258722.00,36%,United States,Phoenix,
E02950,Anna Carrillo,Development Engineer,Engineering,Corporate,Female,Latino,55,21-02-2003,64809.00,0%,Brazil,Rio de Janeiro,22-08-2016
E02951,Isla Singh,Quality Engineer,Engineering,Corporate,Female,Asian,56,01-01-2022,95577.00,0%,China,Shanghai,
E02952,Emma Yu,Development Engineer,Engineering,Research & Development,Female,Asian,41,13-08-2005,73059.00,0%,China,Shanghai,
E02953,Jonathan Dominguez,Analyst,Sales,Specialty Products,Male,Latino,55,14-07-2002,54641.00,0%,Brazil,Sao Paulo,
E02954,Caleb Mehta,Quality Engineer,Engineering,Specialty Products,Male,Asian,42,14-05-2015,93851.00,0%,United States,Miami,
E02955,Connor Simmons,Sr. Analyst,Sales,Research & Development,Male,Black,30,17-01-2022,96010.00,0%,United States,Chicago,
E02956,Jaxon Lai,Network Administrator,IT,Research & Development,Male,Asian,44,08-03-2004,73386.00,0%,China,Chongqing,
E02957,Madelyn Yee,Sr. Analyst,Accounting,Research & Development,Female,Asian,49,15-10-1999,95033.00,0%,United States,Austin,28-02-2018
E02958,Elena Jimenez,Vice President,Engineering,Specialty Products,Female,Latino,43,11-11-2011,185211.00,39%,Brazil,Sao Paulo,
E02959,Sadie Ali,Manager,Marketing,Specialty Products,Female,Asian,53,05-04-2014,125099.00,8%,China,Chengdu,
E02960,Lucas Sandoval,Sr. Analyst,Sales,Manufacturing,Male,Latino,41,19-05-2011,84627.00,0%,Brazil,Manaus,
E02961,Brooks Ngo,Vice President,Engineering,Corporate,Male,Asian,26,02-03-2020,211114.00,30%,United States,Miami,
E02962,Piper Oh,Sr. Analyst,Marketing,Research & Development,Female,Asian,57,23-01-1996,73117.00,0%,United States,Columbus,
E02963,Hunter Molina,Analyst,Marketing,Specialty Products,Male,Latino,41,20-02-2018,55330.00,0%,United States,Austin,
E02964,Michael Hoang,Director,IT,Specialty Products,Male,Asian,59,04-05-2017,190570.00,17%,China,Beijing,
E02965,Eloise Sun,Director,IT,Specialty Products,Female,Asian,59,01-06-2005,198745.00,25%,United States,Phoenix,
E02966,Gianna Jimenez,Business Partner,Human Resources,Manufacturing,Female,Latino,54,26-11-2015,52901.00,0%,Brazil,Sao Paulo,
E02967,Ava Chan,Sr. Manager,Human Resources,Corporate,Female,Asian,44,12-10-2022,137426.00,14%,China,Chongqing,
E02968,Leilani Navarro,Manager,Marketing,Specialty Products,Female,Latino,55,08-07-2022,117912.00,5%,Brazil,Rio de Janeiro,
E02969,Lydia Chu,Director,IT,Research & Development,Female,Asian,30,03-10-2021,154475.00,15%,China,Chongqing,
E02970,Liam Salazar,Account Representative,Sales,Specialty Products,Male,Latino,44,25-10-2020,62184.00,0%,Brazil,Sao Paulo,
E02971,Hailey Henderson,Analyst,Marketing,Specialty Products,Female,Caucasian,57,13-08-2008,51415.00,0%,United States,Columbus,
E02972,Austin Espinoza,Operations Engineer,Engineering,Corporate,Male,Latino,58,17-03-2006,77441.00,0%,United States,Seattle,
E02973,Delilah Ng,Operations Engineer,Engineering,Manufacturing,Female,Asian,59,20-08-2008,98794.00,0%,United States,Chicago,
E02974,Gabriella Han,System Administrator ,IT,Manufacturing,Female,Asian,60,22-01-2000,77843.00,0%,United States,Columbus,
E02975,Aria Miller,Network Administrator,IT,Research & Development,Female,Black,32,07-06-2019,65666.00,0%,United States,Columbus,
E02976,Sofia Dixon,Automation Engineer,Engineering,Manufacturing,Female,Caucasian,41,13-09-2011,95598.00,0%,United States,Columbus,
E02977,Ethan Xiong,Network Engineer,IT,Specialty Products,Male,Asian,39,05-05-2012,91144.00,0%,United States,Columbus,
E02978,Gabriella Cruz,Sr. Analyst,Marketing,Specialty Products,Female,Latino,39,13-08-2020,76759.00,0%,United States,Miami,
E02979,Christopher Kang,Engineering Manager,Engineering,Research & Development,Male,Asian,31,07-09-2016,118644.00,13%,United States,Phoenix,
E02980,Ariana Pham,Sr. Analyst,Sales,Research & Development,Female,Asian,32,17-10-2015,79773.00,0%,China,Beijing,
E02981,Colton Bui,Sr. Manager,Accounting,Research & Development,Male,Asian,46,20-12-2018,128845.00,13%,China,Shanghai,
E02982,Caroline Cortez,Manager,IT,Specialty Products,Female,Latino,64,04-10-2014,120704.00,8%,United States,Miami,
E02983,Nora Richardson,Director,Human Resources,Specialty Products,Female,Caucasian,53,08-01-1999,173624.00,17%,United States,Miami,
E02984,Alexander Sanchez,Sr. Analyst,Sales,Manufacturing,Male,Latino,34,06-11-2018,80772.00,0%,United States,Miami,
E02985,Logan Rahman,Manager,Human Resources,Specialty Products,Male,Asian,39,27-07-2008,126350.00,5%,United States,Austin,
E02986,Henry Rogers,Sr. Account Representative,Sales,Corporate,Male,Caucasian,25,05-05-2021,72693.00,0%,United States,Seattle,
E02987,Delilah Cheng,Solutions Architect,IT,Specialty Products,Female,Asian,45,15-03-2015,92820.00,0%,China,Chongqing,
E02988,Caroline Rodriguez,Sr. Manager,Finance,Corporate,Female,Latino,61,17-04-1997,135561.00,13%,Brazil,Manaus,
E02989,Jack Chin,Sr. Manager,Accounting,Corporate,Male,Asian,44,24-08-2007,121788.00,13%,United States,Phoenix,
E02990,Luna Collins,Cloud Infrastructure Architect,IT,Manufacturing,Female,Black,59,19-11-1993,92216.00,0%,United States,Chicago,
E02991,John Campos,Operations Engineer,Engineering,Manufacturing,Male,Latino,34,25-02-2021,104586.00,0%,Brazil,Sao Paulo,
E02992,Charlotte Banks,Account Representative,Sales,Corporate,Female,Black,45,23-12-2002,70439.00,0%,United States,Phoenix,
E02993,Miles Liu,Analyst,Sales,Research & Development,Male,Asian,35,25-05-2021,52232.00,0%,United States,Columbus,
E02994,Violet Duong,Vice President,Marketing,Specialty Products,Female,Asian,42,22-09-2014,226646.00,31%,United States,Austin,
E02995,Isaac Xiong,Sr. Manager,Finance,Specialty Products,Male,Asian,38,28-10-2012,152253.00,12%,United States,Seattle,
E02996,Ian Le,Vice President,Engineering,Specialty Products,Male,Asian,46,28-08-2007,195471.00,36%,United States,Phoenix,
E02997,Melody Delgado,Network Architect,IT,Specialty Products,Female,Latino,48,28-11-2012,71632.00,0%,Brazil,Rio de Janeiro,
E02998,Eliza Bui,Analyst,Finance,Corporate,Female,Asian,63,13-06-2010,45337.00,0%,United States,Seattle,
E02999,Layla Wu,Sr. Account Representative,Sales,Research & Development,Female,Asian,31,27-08-2018,89573.00,0%,United States,Miami,
E03000,Thomas Lam,Controls Engineer,Engineering,Manufacturing,Male,Asian,52,18-11-2022,75775.00,0%,United States,Seattle,
E03001,Willow Taylor,Account Representative,Sales,Corporate,Female,Black,27,08-02-2021,51321.00,0%,United States,Seattle,
